,dist_img,ref_img,dmos,var,distortion,intensity
5729,I46_21_05.png,I46.png,1.6,0.757,21,05
5730,I46_22_01.png,I46.png,4.57,0.496,22,01
5731,I46_22_02.png,I46.png,4.67,0.537,22,02
5732,I46_22_03.png,I46.png,4.43,0.616,22,03
5733,I46_22_04.png,I46.png,4.5,0.847,22,04
5734,I46_22_05.png,I46.png,3.93,1.093,22,05
5735,I46_23_01.png,I46.png,2.83,1.241,23,01
5736,I46_23_02.png,I46.png,2.57,1.202,23,02
5737,I46_23_03.png,I46.png,2.1,0.79,23,03
5738,I46_23_04.png,I46.png,2.17,0.86,23,04
5739,I46_23_05.png,I46.png,1.87,0.763,23,05
5740,I46_24_01.png,I46.png,3.1,1.012,24,01
5741,I46_24_02.png,I46.png,2.33,0.869,24,02
5742,I46_24_03.png,I46.png,1.9,0.87,24,03
5743,I46_24_04.png,I46.png,1.43,0.667,24,04
5744,I46_24_05.png,I46.png,1.3,0.526,24,05
5745,I46_25_01.png,I46.png,3.53,0.957,25,01
5746,I46_25_02.png,I46.png,4.23,0.559,25,02
5747,I46_25_03.png,I46.png,4.57,0.496,25,03
5748,I46_25_04.png,I46.png,4.33,0.789,25,04
5749,I46_25_05.png,I46.png,3.47,0.991,25,05
5750,I47_01_01.png,I47.png,4.5,0.847,01,01
5751,I47_01_02.png,I47.png,4.27,0.727,01,02
5752,I47_01_03.png,I47.png,3.13,0.806,01,03
5753,I47_01_04.png,I47.png,2.07,0.629,01,04
5754,I47_01_05.png,I47.png,1.47,0.499,01,05
5755,I47_02_01.png,I47.png,4.27,0.727,02,01
5756,I47_02_02.png,I47.png,3.13,0.921,02,02
5757,I47_02_03.png,I47.png,2.33,0.699,02,03
5758,I47_02_04.png,I47.png,1.5,0.619,02,04
5759,I47_02_05.png,I47.png,1.37,0.482,02,05
5760,I47_03_01.png,I47.png,4.63,0.547,03,01
5761,I47_03_02.png,I47.png,4.27,0.68,03,02
5762,I47_03_03.png,I47.png,3.17,0.898,03,03
5763,I47_03_04.png,I47.png,2.4,0.712,03,04
5764,I47_03_05.png,I47.png,1.7,0.586,03,05
5765,I47_04_01.png,I47.png,4.67,0.537,04,01
5766,I47_04_02.png,I47.png,2.57,0.989,04,02
5767,I47_04_03.png,I47.png,1.6,0.554,04,03
5768,I47_04_04.png,I47.png,1.23,0.496,04,04
5769,I47_04_05.png,I47.png,1.2,0.4,04,05
5770,I47_05_01.png,I47.png,4.47,0.718,05,01
5771,I47_05_02.png,I47.png,2.47,0.957,05,02
5772,I47_05_03.png,I47.png,1.93,0.892,05,03
5773,I47_05_04.png,I47.png,1.68,0.778,05,04
5774,I47_05_05.png,I47.png,1.63,0.795,05,05
5775,I47_06_01.png,I47.png,3.83,0.934,06,01
5776,I47_06_02.png,I47.png,3.4,1.172,06,02
5777,I47_06_03.png,I47.png,3.13,0.957,06,03
5778,I47_06_04.png,I47.png,3.0,1.033,06,04
5779,I47_06_05.png,I47.png,2.33,0.907,06,05
5780,I47_07_01.png,I47.png,2.47,1.056,07,01
5781,I47_07_02.png,I47.png,2.0,1.155,07,02
5782,I47_07_03.png,I47.png,1.93,1.031,07,03
5783,I47_07_04.png,I47.png,2.27,1.236,07,04
5784,I47_07_05.png,I47.png,1.73,0.892,07,05
5785,I47_08_01.png,I47.png,4.6,0.663,08,01
5786,I47_08_02.png,I47.png,3.23,0.844,08,02
5787,I47_08_03.png,I47.png,2.53,0.991,08,03
5788,I47_08_04.png,I47.png,1.23,0.423,08,04
5789,I47_08_05.png,I47.png,1.03,0.18,08,05
5790,I47_09_01.png,I47.png,4.67,0.537,09,01
5791,I47_09_02.png,I47.png,4.2,0.909,09,02
5792,I47_09_03.png,I47.png,4.4,0.757,09,03
5793,I47_09_04.png,I47.png,3.13,1.147,09,04
5794,I47_09_05.png,I47.png,1.47,0.499,09,05
5795,I47_10_01.png,I47.png,4.37,0.752,10,01
5796,I47_10_02.png,I47.png,4.3,0.862,10,02
5797,I47_10_03.png,I47.png,3.87,0.806,10,03
5798,I47_10_04.png,I47.png,1.93,0.68,10,04
5799,I47_10_05.png,I47.png,1.3,0.458,10,05
5800,I47_11_01.png,I47.png,3.9,0.907,11,01
5801,I47_11_02.png,I47.png,3.5,0.957,11,02
5802,I47_11_03.png,I47.png,3.17,1.128,11,03
5803,I47_11_04.png,I47.png,2.63,0.912,11,04
5804,I47_11_05.png,I47.png,2.1,0.597,11,05
5805,I47_12_01.png,I47.png,4.73,0.442,12,01
5806,I47_12_02.png,I47.png,3.73,0.929,12,02
5807,I47_12_03.png,I47.png,3.17,0.934,12,03
5808,I47_12_04.png,I47.png,2.67,0.745,12,04
5809,I47_12_05.png,I47.png,2.39,0.748,12,05
5810,I47_13_01.png,I47.png,3.67,1.011,13,01
5811,I47_13_02.png,I47.png,2.8,0.872,13,02
5812,I47_13_03.png,I47.png,2.47,0.846,13,03
5813,I47_13_04.png,I47.png,2.1,0.831,13,04
5814,I47_13_05.png,I47.png,1.83,0.582,13,05
5815,I47_14_01.png,I47.png,4.83,0.373,14,01
5816,I47_14_02.png,I47.png,3.73,0.998,14,02
5817,I47_14_03.png,I47.png,2.7,0.862,14,03
5818,I47_14_04.png,I47.png,2.7,0.862,14,04
5819,I47_14_05.png,I47.png,1.87,0.562,14,05
5820,I47_15_01.png,I47.png,3.73,0.854,15,01
5821,I47_15_02.png,I47.png,2.77,1.055,15,02
5822,I47_15_03.png,I47.png,2.13,0.921,15,03
5823,I47_15_04.png,I47.png,1.6,0.611,15,04
5824,I47_15_05.png,I47.png,1.23,0.423,15,05
5825,I47_16_01.png,I47.png,4.65,0.542,16,01
5826,I47_16_02.png,I47.png,4.53,0.718,16,02
5827,I47_16_03.png,I47.png,3.73,0.814,16,03
5828,I47_16_04.png,I47.png,2.17,0.898,16,04
5829,I47_16_05.png,I47.png,1.9,0.87,16,05
5830,I47_17_01.png,I47.png,4.67,0.471,17,01
5831,I47_17_02.png,I47.png,4.4,0.8,17,02
5832,I47_17_03.png,I47.png,4.3,0.69,17,03
5833,I47_17_04.png,I47.png,3.8,0.833,17,04
5834,I47_17_05.png,I47.png,2.57,0.883,17,05
5835,I47_18_01.png,I47.png,4.53,0.67,18,01
5836,I47_18_02.png,I47.png,4.53,0.806,18,02
5837,I47_18_03.png,I47.png,4.63,0.547,18,03
5838,I47_18_04.png,I47.png,4.5,0.671,18,04
5839,I47_18_05.png,I47.png,4.3,0.458,18,05
5840,I47_19_01.png,I47.png,4.53,0.562,19,01
5841,I47_19_02.png,I47.png,4.33,0.65,19,02
5842,I47_19_03.png,I47.png,3.2,0.872,19,03
5843,I47_19_04.png,I47.png,1.97,0.706,19,04
5844,I47_19_05.png,I47.png,1.27,0.512,19,05
5845,I47_20_01.png,I47.png,4.43,0.761,20,01
5846,I47_20_02.png,I47.png,3.81,0.997,20,02
5847,I47_20_03.png,I47.png,3.43,1.283,20,03
5848,I47_20_04.png,I47.png,3.57,1.116,20,04
5849,I47_20_05.png,I47.png,3.07,1.209,20,05
5850,I47_21_01.png,I47.png,3.8,1.013,21,01
5851,I47_21_02.png,I47.png,2.97,1.048,21,02
5852,I47_21_03.png,I47.png,3.53,1.118,21,03
5853,I47_21_04.png,I47.png,2.93,0.998,21,04
5854,I47_21_05.png,I47.png,1.83,0.734,21,05
5855,I47_22_01.png,I47.png,4.17,0.778,22,01
5856,I47_22_02.png,I47.png,4.39,0.868,22,02
5857,I47_22_03.png,I47.png,3.63,1.11,22,03
5858,I47_22_04.png,I47.png,3.43,1.283,22,04
5859,I47_22_05.png,I47.png,2.37,1.169,22,05
5860,I47_23_01.png,I47.png,2.47,0.991,23,01
5861,I47_23_02.png,I47.png,2.1,0.907,23,02
5862,I47_23_03.png,I47.png,2.47,0.957,23,03
5863,I47_23_04.png,I47.png,1.8,0.476,23,04
5864,I47_23_05.png,I47.png,1.8,0.702,23,05
5865,I47_24_01.png,I47.png,4.0,0.632,24,01
5866,I47_24_02.png,I47.png,2.83,1.003,24,02
5867,I47_24_03.png,I47.png,2.6,0.757,24,03
5868,I47_24_04.png,I47.png,1.5,0.671,24,04
5869,I47_24_05.png,I47.png,1.3,0.458,24,05
5870,I47_25_01.png,I47.png,3.63,0.836,25,01
5871,I47_25_02.png,I47.png,4.13,0.499,25,02
5872,I47_25_03.png,I47.png,4.6,0.49,25,03
5873,I47_25_04.png,I47.png,4.2,0.476,25,04
5874,I47_25_05.png,I47.png,2.97,0.983,25,05
5875,I48_01_01.png,I48.png,4.53,0.718,01,01
5876,I48_01_02.png,I48.png,4.75,0.433,01,02
5877,I48_01_03.png,I48.png,3.5,0.957,01,03
5878,I48_01_04.png,I48.png,2.2,0.702,01,04
5879,I48_01_05.png,I48.png,1.23,0.423,01,05
5880,I48_02_01.png,I48.png,4.13,0.67,02,01
5881,I48_02_02.png,I48.png,3.03,0.752,02,02
5882,I48_02_03.png,I48.png,1.87,0.562,02,03
5883,I48_02_04.png,I48.png,1.7,0.526,02,04
5884,I48_02_05.png,I48.png,1.23,0.423,02,05
5885,I48_03_01.png,I48.png,4.53,0.562,03,01
5886,I48_03_02.png,I48.png,4.27,0.512,03,02
5887,I48_03_03.png,I48.png,3.23,0.803,03,03
5888,I48_03_04.png,I48.png,2.48,0.744,03,04
5889,I48_03_05.png,I48.png,2.13,0.763,03,05
5890,I48_04_01.png,I48.png,4.63,0.547,04,01
5891,I48_04_02.png,I48.png,2.27,1.123,04,02
5892,I48_04_03.png,I48.png,1.57,0.955,04,03
5893,I48_04_04.png,I48.png,1.43,0.667,04,04
5894,I48_04_05.png,I48.png,1.5,0.922,04,05
5895,I48_05_01.png,I48.png,4.53,0.718,05,01
5896,I48_05_02.png,I48.png,2.7,1.13,05,02
5897,I48_05_03.png,I48.png,1.8,0.702,05,03
5898,I48_05_04.png,I48.png,1.77,0.803,05,04
5899,I48_05_05.png,I48.png,1.9,0.597,05,05
5900,I48_06_01.png,I48.png,4.07,1.062,06,01
5901,I48_06_02.png,I48.png,4.1,0.831,06,02
5902,I48_06_03.png,I48.png,3.57,0.989,06,03
5903,I48_06_04.png,I48.png,3.03,0.948,06,04
5904,I48_06_05.png,I48.png,2.07,0.772,06,05
5905,I48_07_01.png,I48.png,2.77,0.803,07,01
5906,I48_07_02.png,I48.png,2.6,1.114,07,02
5907,I48_07_03.png,I48.png,2.13,0.991,07,03
5908,I48_07_04.png,I48.png,2.27,0.964,07,04
5909,I48_07_05.png,I48.png,2.37,0.983,07,05
5910,I48_08_01.png,I48.png,4.47,0.846,08,01
5911,I48_08_02.png,I48.png,3.0,1.238,08,02
5912,I48_08_03.png,I48.png,2.63,1.016,08,03
5913,I48_08_04.png,I48.png,1.57,0.616,08,04
5914,I48_08_05.png,I48.png,1.2,0.4,08,05
5915,I48_09_01.png,I48.png,4.5,0.563,09,01
5916,I48_09_02.png,I48.png,4.57,0.496,09,02
5917,I48_09_03.png,I48.png,4.63,0.482,09,03
5918,I48_09_04.png,I48.png,3.55,0.945,09,04
5919,I48_09_05.png,I48.png,1.47,0.618,09,05
5920,I48_10_01.png,I48.png,4.7,0.458,10,01
5921,I48_10_02.png,I48.png,4.5,0.847,10,02
5922,I48_10_03.png,I48.png,4.17,0.82,10,03
5923,I48_10_04.png,I48.png,1.8,0.833,10,04
5924,I48_10_05.png,I48.png,1.17,0.373,10,05
5925,I48_11_01.png,I48.png,3.77,1.023,11,01
5926,I48_11_02.png,I48.png,3.07,0.892,11,02
5927,I48_11_03.png,I48.png,2.9,0.7,11,03
5928,I48_11_04.png,I48.png,2.67,0.789,11,04
5929,I48_11_05.png,I48.png,2.1,0.473,11,05
5930,I48_12_01.png,I48.png,4.5,0.619,12,01
5931,I48_12_02.png,I48.png,3.67,0.978,12,02
5932,I48_12_03.png,I48.png,2.93,0.727,12,03
5933,I48_12_04.png,I48.png,2.77,0.667,12,04
5934,I48_12_05.png,I48.png,2.27,0.629,12,05
5935,I48_13_01.png,I48.png,3.13,1.024,13,01
5936,I48_13_02.png,I48.png,2.8,0.792,13,02
5937,I48_13_03.png,I48.png,2.47,0.618,13,03
5938,I48_13_04.png,I48.png,2.06,0.619,13,04
5939,I48_13_05.png,I48.png,2.27,0.727,13,05
5940,I48_14_01.png,I48.png,4.5,0.619,14,01
5941,I48_14_02.png,I48.png,2.97,0.983,14,02
5942,I48_14_03.png,I48.png,2.9,0.907,14,03
5943,I48_14_04.png,I48.png,2.33,0.65,14,04
5944,I48_14_05.png,I48.png,2.06,0.716,14,05
5945,I48_15_01.png,I48.png,3.3,0.971,15,01
5946,I48_15_02.png,I48.png,2.63,0.836,15,02
5947,I48_15_03.png,I48.png,2.03,0.547,15,03
5948,I48_15_04.png,I48.png,1.63,0.795,15,04
5949,I48_15_05.png,I48.png,1.73,0.727,15,05
5950,I48_16_01.png,I48.png,4.43,0.559,16,01
5951,I48_16_02.png,I48.png,4.6,0.554,16,02
5952,I48_16_03.png,I48.png,3.9,0.831,16,03
5953,I48_16_04.png,I48.png,2.6,0.841,16,04
5954,I48_16_05.png,I48.png,1.7,0.737,16,05
5955,I48_17_01.png,I48.png,4.47,0.562,17,01
5956,I48_17_02.png,I48.png,4.77,0.418,17,02
5957,I48_17_03.png,I48.png,4.47,0.499,17,03
5958,I48_17_04.png,I48.png,3.37,0.795,17,04
5959,I48_17_05.png,I48.png,2.4,1.052,17,05
5960,I48_18_01.png,I48.png,4.53,0.618,18,01
5961,I48_18_02.png,I48.png,4.63,0.547,18,02
5962,I48_18_03.png,I48.png,4.53,0.718,18,03
5963,I48_18_04.png,I48.png,4.3,0.781,18,04
5964,I48_18_05.png,I48.png,3.87,0.763,18,05
5965,I48_19_01.png,I48.png,4.7,0.458,19,01
5966,I48_19_02.png,I48.png,4.5,0.563,19,02
5967,I48_19_03.png,I48.png,3.6,0.841,19,03
5968,I48_19_04.png,I48.png,2.3,0.69,19,04
5969,I48_19_05.png,I48.png,1.5,0.563,19,05
5970,I48_20_01.png,I48.png,4.33,0.745,20,01
5971,I48_20_02.png,I48.png,3.17,1.035,20,02
5972,I48_20_03.png,I48.png,2.73,1.263,20,03
5973,I48_20_04.png,I48.png,2.4,0.879,20,04
5974,I48_20_05.png,I48.png,2.67,0.978,20,05
5975,I48_21_01.png,I48.png,3.87,1.039,21,01
5976,I48_21_02.png,I48.png,3.5,1.057,21,02
5977,I48_21_03.png,I48.png,2.93,0.854,21,03
5978,I48_21_04.png,I48.png,3.44,1.059,21,04
5979,I48_21_05.png,I48.png,1.6,0.663,21,05
5980,I48_22_01.png,I48.png,3.23,0.955,22,01
5981,I48_22_02.png,I48.png,3.03,1.016,22,02
5982,I48_22_03.png,I48.png,2.7,0.971,22,03
5983,I48_22_04.png,I48.png,2.3,1.1,22,04
5984,I48_22_05.png,I48.png,1.97,0.836,22,05
5985,I48_23_01.png,I48.png,3.23,1.174,23,01
5986,I48_23_02.png,I48.png,2.47,0.884,23,02
5987,I48_23_03.png,I48.png,2.3,0.971,23,03
5988,I48_23_04.png,I48.png,2.1,0.79,23,04
5989,I48_23_05.png,I48.png,1.97,0.706,23,05
5990,I48_24_01.png,I48.png,3.57,0.955,24,01
5991,I48_24_02.png,I48.png,2.55,0.836,24,02
5992,I48_24_03.png,I48.png,2.37,0.836,24,03
5993,I48_24_04.png,I48.png,1.4,0.611,24,04
5994,I48_24_05.png,I48.png,1.5,0.719,24,05
5995,I48_25_01.png,I48.png,3.1,0.79,25,01
5996,I48_25_02.png,I48.png,3.67,0.943,25,02
5997,I48_25_03.png,I48.png,4.13,0.618,25,03
5998,I48_25_04.png,I48.png,4.5,0.719,25,04
5999,I48_25_05.png,I48.png,3.9,0.7,25,05
6000,I49_01_01.png,I49.png,4.63,0.482,01,01
6001,I49_01_02.png,I49.png,4.63,0.482,01,02
6002,I49_01_03.png,I49.png,3.3,0.823,01,03
6003,I49_01_04.png,I49.png,2.47,0.67,01,04
6004,I49_01_05.png,I49.png,1.37,0.547,01,05
6005,I49_02_01.png,I49.png,4.27,0.772,02,01
6006,I49_02_02.png,I49.png,3.27,0.854,02,02
6007,I49_02_03.png,I49.png,2.26,0.879,02,03
6008,I49_02_04.png,I49.png,1.6,0.611,02,04
6009,I49_02_05.png,I49.png,1.77,0.616,02,05
6010,I49_03_01.png,I49.png,4.73,0.442,03,01
6011,I49_03_02.png,I49.png,4.47,0.499,03,02
6012,I49_03_03.png,I49.png,3.0,0.931,03,03
6013,I49_03_04.png,I49.png,2.5,0.671,03,04
6014,I49_03_05.png,I49.png,1.8,0.792,03,05
6015,I49_04_01.png,I49.png,4.77,0.616,04,01
6016,I49_04_02.png,I49.png,3.13,0.846,04,02
6017,I49_04_03.png,I49.png,1.93,0.727,04,03
6018,I49_04_04.png,I49.png,2.23,0.883,04,04
6019,I49_04_05.png,I49.png,2.33,0.907,04,05
6020,I49_05_01.png,I49.png,4.5,0.719,05,01
6021,I49_05_02.png,I49.png,3.4,0.917,05,02
6022,I49_05_03.png,I49.png,2.43,1.23,05,03
6023,I49_05_04.png,I49.png,2.7,0.69,05,04
6024,I49_05_05.png,I49.png,2.63,0.948,05,05
6025,I49_06_01.png,I49.png,4.53,0.499,06,01
6026,I49_06_02.png,I49.png,4.6,0.611,06,02
6027,I49_06_03.png,I49.png,4.4,0.663,06,03
6028,I49_06_04.png,I49.png,3.9,0.978,06,04
6029,I49_06_05.png,I49.png,2.93,0.929,06,05
6030,I49_07_01.png,I49.png,3.27,1.123,07,01
6031,I49_07_02.png,I49.png,2.97,1.016,07,02
6032,I49_07_03.png,I49.png,3.23,0.92,07,03
6033,I49_07_04.png,I49.png,2.73,1.062,07,04
6034,I49_07_05.png,I49.png,2.83,0.969,07,05
6035,I49_08_01.png,I49.png,4.53,0.499,08,01
6036,I49_08_02.png,I49.png,3.83,0.86,08,02
6037,I49_08_03.png,I49.png,3.0,0.894,08,03
6038,I49_08_04.png,I49.png,2.5,0.957,08,04
6039,I49_08_05.png,I49.png,2.1,0.978,08,05
6040,I49_09_01.png,I49.png,4.7,0.458,09,01
6041,I49_09_02.png,I49.png,4.63,0.482,09,02
6042,I49_09_03.png,I49.png,4.52,0.615,09,03
6043,I49_09_04.png,I49.png,3.63,0.983,09,04
6044,I49_09_05.png,I49.png,1.67,0.65,09,05
6045,I49_10_01.png,I49.png,4.57,0.496,10,01
6046,I49_10_02.png,I49.png,4.47,0.562,10,02
6047,I49_10_03.png,I49.png,4.3,0.823,10,03
6048,I49_10_04.png,I49.png,1.8,0.702,10,04
6049,I49_10_05.png,I49.png,1.37,0.482,10,05
6050,I49_11_01.png,I49.png,3.8,0.702,11,01
6051,I49_11_02.png,I49.png,3.27,1.062,11,02
6052,I49_11_03.png,I49.png,3.0,1.033,11,03
6053,I49_11_04.png,I49.png,2.8,0.945,11,04
6054,I49_11_05.png,I49.png,2.63,0.706,11,05
6055,I49_12_01.png,I49.png,4.57,0.559,12,01
6056,I49_12_02.png,I49.png,3.9,0.943,12,02
6057,I49_12_03.png,I49.png,3.17,0.898,12,03
6058,I49_12_04.png,I49.png,2.73,0.814,12,04
6059,I49_12_05.png,I49.png,2.5,0.764,12,05
6060,I49_13_01.png,I49.png,2.97,0.836,13,01
6061,I49_13_02.png,I49.png,2.52,0.666,13,02
6062,I49_13_03.png,I49.png,2.37,0.605,13,03
6063,I49_13_04.png,I49.png,1.83,0.687,13,04
6064,I49_13_05.png,I49.png,1.97,0.706,13,05
6065,I49_14_01.png,I49.png,4.83,0.373,14,01
6066,I49_14_02.png,I49.png,4.47,0.562,14,02
6067,I49_14_03.png,I49.png,4.1,0.79,14,03
6068,I49_14_04.png,I49.png,3.77,0.761,14,04
6069,I49_14_05.png,I49.png,3.13,0.921,14,05
6070,I49_15_01.png,I49.png,3.5,0.885,15,01
6071,I49_15_02.png,I49.png,2.6,0.712,15,02
6072,I49_15_03.png,I49.png,1.8,0.653,15,03
6073,I49_15_04.png,I49.png,1.23,0.496,15,04
6074,I49_15_05.png,I49.png,1.37,0.547,15,05
6075,I49_16_01.png,I49.png,4.57,0.496,16,01
6076,I49_16_02.png,I49.png,4.7,0.586,16,02
6077,I49_16_03.png,I49.png,3.93,0.814,16,03
6078,I49_16_04.png,I49.png,3.5,0.671,16,04
6079,I49_16_05.png,I49.png,3.2,0.833,16,05
6080,I49_17_01.png,I49.png,4.63,0.547,17,01
6081,I49_17_02.png,I49.png,4.67,0.471,17,02
6082,I49_17_03.png,I49.png,4.47,0.562,17,03
6083,I49_17_04.png,I49.png,3.3,1.069,17,04
6084,I49_17_05.png,I49.png,1.63,0.706,17,05
6085,I49_18_01.png,I49.png,4.6,0.49,18,01
6086,I49_18_02.png,I49.png,4.63,0.482,18,02
6087,I49_18_03.png,I49.png,4.7,0.458,18,03
6088,I49_18_04.png,I49.png,4.1,0.651,18,04
6089,I49_18_05.png,I49.png,3.73,0.629,18,05
6090,I49_19_01.png,I49.png,4.57,0.559,19,01
6091,I49_19_02.png,I49.png,4.2,0.542,19,02
6092,I49_19_03.png,I49.png,3.7,0.862,19,03
6093,I49_19_04.png,I49.png,1.87,0.67,19,04
6094,I49_19_05.png,I49.png,1.3,0.458,19,05
6095,I49_20_01.png,I49.png,4.33,0.789,20,01
6096,I49_20_02.png,I49.png,3.8,1.046,20,02
6097,I49_20_03.png,I49.png,3.77,1.055,20,03
6098,I49_20_04.png,I49.png,3.57,1.283,20,04
6099,I49_20_05.png,I49.png,3.23,1.283,20,05
6100,I49_21_01.png,I49.png,4.13,0.957,21,01
6101,I49_21_02.png,I49.png,3.47,1.024,21,02
6102,I49_21_03.png,I49.png,3.07,0.68,21,03
6103,I49_21_04.png,I49.png,2.9,0.907,21,04
6104,I49_21_05.png,I49.png,1.43,0.667,21,05
6105,I49_22_01.png,I49.png,4.3,0.936,22,01
6106,I49_22_02.png,I49.png,3.57,0.803,22,02
6107,I49_22_03.png,I49.png,3.53,1.147,22,03
6108,I49_22_04.png,I49.png,2.83,0.969,22,04
6109,I49_22_05.png,I49.png,2.47,0.846,22,05
6110,I49_23_01.png,I49.png,3.33,1.106,23,01
6111,I49_23_02.png,I49.png,2.47,1.176,23,02
6112,I49_23_03.png,I49.png,2.4,0.987,23,03
6113,I49_23_04.png,I49.png,2.13,0.562,23,04
6114,I49_23_05.png,I49.png,2.07,1.031,23,05
6115,I49_24_01.png,I49.png,4.1,0.473,24,01
6116,I49_24_02.png,I49.png,3.5,0.922,24,02
6117,I49_24_03.png,I49.png,2.93,0.892,24,03
6118,I49_24_04.png,I49.png,2.07,0.772,24,04
6119,I49_24_05.png,I49.png,1.6,0.611,24,05
6120,I49_25_01.png,I49.png,3.63,0.927,25,01
6121,I49_25_02.png,I49.png,4.0,0.73,25,02
6122,I49_25_03.png,I49.png,4.47,0.499,25,03
6123,I49_25_04.png,I49.png,4.07,0.727,25,04
6124,I49_25_05.png,I49.png,3.97,0.752,25,05
6125,I50_01_01.png,I50.png,4.57,0.559,01,01
6126,I50_01_02.png,I50.png,4.13,0.921,01,02
6127,I50_01_03.png,I50.png,2.73,0.892,01,03
6128,I50_01_04.png,I50.png,1.83,0.522,01,04
6129,I50_01_05.png,I50.png,1.2,0.476,01,05
6130,I50_02_01.png,I50.png,3.9,0.79,02,01
6131,I50_02_02.png,I50.png,2.6,0.917,02,02
6132,I50_02_03.png,I50.png,1.8,0.6,02,03
6133,I50_02_04.png,I50.png,1.33,0.537,02,04
6134,I50_02_05.png,I50.png,1.17,0.373,02,05
6135,I50_03_01.png,I50.png,4.6,0.49,03,01
6136,I50_03_02.png,I50.png,3.8,0.792,03,02
6137,I50_03_03.png,I50.png,2.77,0.92,03,03
6138,I50_03_04.png,I50.png,2.2,0.748,03,04
6139,I50_03_05.png,I50.png,1.53,0.499,03,05
6140,I50_04_01.png,I50.png,4.52,0.615,04,01
6141,I50_04_02.png,I50.png,2.57,1.086,04,02
6142,I50_04_03.png,I50.png,1.93,0.892,04,03
6143,I50_04_04.png,I50.png,1.53,0.763,04,04
6144,I50_04_05.png,I50.png,1.47,0.718,04,05
6145,I50_05_01.png,I50.png,3.83,0.82,05,01
6146,I50_05_02.png,I50.png,2.1,0.79,05,02
6147,I50_05_03.png,I50.png,1.7,0.69,05,03
6148,I50_05_04.png,I50.png,1.47,0.499,05,04
6149,I50_05_05.png,I50.png,1.67,0.471,05,05
6150,I50_06_01.png,I50.png,3.7,0.737,06,01
6151,I50_06_02.png,I50.png,3.83,0.934,06,02
6152,I50_06_03.png,I50.png,3.43,0.989,06,03
6153,I50_06_04.png,I50.png,3.07,1.181,06,04
6154,I50_06_05.png,I50.png,2.67,1.164,06,05
6155,I50_07_01.png,I50.png,2.6,0.952,07,01
6156,I50_07_02.png,I50.png,2.27,0.892,07,02
6157,I50_07_03.png,I50.png,1.93,0.929,07,03
6158,I50_07_04.png,I50.png,2.2,0.98,07,04
6159,I50_07_05.png,I50.png,2.03,0.912,07,05
6160,I50_08_01.png,I50.png,4.47,0.67,08,01
6161,I50_08_02.png,I50.png,3.13,1.147,08,02
6162,I50_08_03.png,I50.png,2.63,1.08,08,03
6163,I50_08_04.png,I50.png,1.63,0.795,08,04
6164,I50_08_05.png,I50.png,1.27,0.442,08,05
6165,I50_09_01.png,I50.png,4.43,0.716,09,01
6166,I50_09_02.png,I50.png,4.3,0.737,09,02
6167,I50_09_03.png,I50.png,3.83,1.003,09,03
6168,I50_09_04.png,I50.png,2.63,0.983,09,04
6169,I50_09_05.png,I50.png,1.27,0.573,09,05
6170,I50_10_01.png,I50.png,4.17,0.582,10,01
6171,I50_10_02.png,I50.png,4.4,0.663,10,02
6172,I50_10_03.png,I50.png,4.03,0.795,10,03
6173,I50_10_04.png,I50.png,2.27,0.772,10,04
6174,I50_10_05.png,I50.png,1.1,0.3,10,05
6175,I50_11_01.png,I50.png,3.9,0.943,11,01
6176,I50_11_02.png,I50.png,3.43,0.883,11,02
6177,I50_11_03.png,I50.png,3.17,0.734,11,03
6178,I50_11_04.png,I50.png,2.53,0.806,11,04
6179,I50_11_05.png,I50.png,2.37,0.657,11,05
6180,I50_12_01.png,I50.png,4.4,0.712,12,01
6181,I50_12_02.png,I50.png,3.17,1.067,12,02
6182,I50_12_03.png,I50.png,3.27,0.929,12,03
6183,I50_12_04.png,I50.png,2.3,0.586,12,04
6184,I50_12_05.png,I50.png,2.2,0.792,12,05
6185,I50_13_01.png,I50.png,3.63,0.836,13,01
6186,I50_13_02.png,I50.png,2.93,1.031,13,02
6187,I50_13_03.png,I50.png,2.87,0.806,13,03
6188,I50_13_04.png,I50.png,2.07,0.68,13,04
6189,I50_13_05.png,I50.png,2.03,0.657,13,05
6190,I50_14_01.png,I50.png,4.07,0.854,14,01
6191,I50_14_02.png,I50.png,3.16,0.919,14,02
6192,I50_14_03.png,I50.png,2.67,0.699,14,03
6193,I50_14_04.png,I50.png,2.13,0.846,14,04
6194,I50_14_05.png,I50.png,1.9,0.651,14,05
6195,I50_15_01.png,I50.png,3.6,1.083,15,01
6196,I50_15_02.png,I50.png,2.77,0.989,15,02
6197,I50_15_03.png,I50.png,2.23,0.803,15,03
6198,I50_15_04.png,I50.png,1.8,0.833,15,04
6199,I50_15_05.png,I50.png,1.53,0.618,15,05
6200,I50_16_01.png,I50.png,4.47,0.806,16,01
6201,I50_16_02.png,I50.png,4.23,0.716,16,02
6202,I50_16_03.png,I50.png,3.3,0.936,16,03
6203,I50_16_04.png,I50.png,1.7,0.737,16,04
6204,I50_16_05.png,I50.png,1.5,0.619,16,05
6205,I50_17_01.png,I50.png,4.33,0.699,17,01
6206,I50_17_02.png,I50.png,4.2,0.542,17,02
6207,I50_17_03.png,I50.png,4.13,0.67,17,03
6208,I50_17_04.png,I50.png,3.63,0.836,17,04
6209,I50_17_05.png,I50.png,2.57,0.989,17,05
